0,0.07499798,0.01115283,0.548392,0.4746386,0.01445832,0.2112634,0.4049073,0.1039521,0.07910715,0.7911631,0.4149303,0.1007442,0.06922486,0.2221583,0.4156125,0.437315,0.3398005,0.2594256,0.1693968,0.4707336,0.2568671,0.4039062,0.1881581,0.8620941,0.05403389,0.04618698,0.2633493,0.1414847,0.02834354,0.8405883,0.4188268,0.1063299,0.4161877,0.4859486,0.0552929,0.8623279,0.1420932,0.365579,1.639473,0.3375714,0.4268745,0.2440208,0.1380662,0.4631731,0.1466838,0.2806473,0.5751078,0.8596535,0.523293,0.3468674,0.04576994,0.06885639,0.1762724,0.3238961,0.2804889,0.1971502,0.2521196,0.4837431,1.266,2.01329,0.05631955,0.09842443,0.02333613,0.1721361,0.2040738,0.3787774,0.4667323,0.3688444,0.2456574,0.4804892,0.8383521,0.04877568,0.01158533,0.2185207,0.064201,0.524479,0.6939651,0.2889699,0.23273,0.6820496,0.0419371,0.2264615,0.9633936,0.02781288,0.3631957,0.6153879,0.2758577,0.4878943,0.2088065,0.2484909,0.1288328,0.2972148,0.1139503,0.1007743,0.1714984,0.2097999,0.6959741,0.2079583,0.1797674,0.2905719,0.3352185,0.09772841,0.0816392,0.16676,0.1862007,0.03760881,0,0.04175706,0.2680191,0.07400035,0.7611762,0.1692784,0.4838942,0.2231114,1.181728,1.763227,0.1962093,0.8601385,0.4194641,0.2323225,0.2766872,0.01888898,0.1600842,0.06310128,1.623723,0.01144612,0.1776568,0.2820365,0.2772467
0.07499798,0,0.001215023,0.09680519,0.3392301,0.01944669,0.07360445,0.0508632,0.0007808935,0.03077908,0.5050256,0.1695996,0.05789626,0.1057416,0.03488294,0.09176952,0.1632726,0.1329706,0.1200672,0.02122512,0.01410138,0.2725122,0.1340926,0.1368892,0.0695307,0.2170391,0.01389385,0.02357166,0.05010622,0.01313432,0.1234277,0.03803033,0.1086341,0.0725539,0.2143119,0.09835979,0.007358507,0.03181813,0.1474614,0.06286772,0.566142,0.0474216,0.01562526,0.01647294,0.106157,0.09545159,0.04399166,0.1031357,0.4088915,0.1405591,0.1117397,0.05496841,0.04858416,0.107103,0.07991965,0.09600697,0.03244981,0.1350575,0.03193415,1.112576,0.3982543,0.1246205,0.05877399,0.08940279,0.1424193,0.04368056,0.1429506,0.2457528,0.08115858,0.2142539,0.2693921,0.1819623,0.01607696,0.005296865,0.03825357,0.01090499,0.3232814,0.2792019,0.127032,0.05475106,0.5529441,0.02371847,0.1376345,0.08730163,0.08781175,0.04089293,0.09026286,0.2105051,0.06751986,0.2943856,0.2846617,0.1245142,0.07229189,0.0361076,0.006522288,0.3727232,0.0734505,0.08667032,0.1826811,0.1314362,0.1955465,0.2716877,0.1011658,0.01298247,0.04577068,0.08719572,0.002743362,0.01009603,0.003166115,0.3868054,0.04173434,0.4202603,0.001273945,0.03617837,0.1173173,0.04239897,0.1927077,0.2369686,0.5272876,0.2902497,0.2217787,0.0583042,0.02726971,0.02585088,0.04136696,0.3320084,0.02009006,0.1633077,0.04565461,0.0376735
0.01115283,0.001215023,0,0.09249762,0.006524977,0.004105468,0.007872847,0.01403207,0.007058469,0,0.01551917,0.01103708,0.02886376,0.01253758,0.1102955,0.02777358,0.01053199,0.004192504,0.03641745,0.004028256,0.01866618,0.01336112,0.03579729,0.08904601,0.05471973,0.03693882,0,0.005181837,0.03216383,0,0.1760688,0.00337665,0.03540528,0.02165966,0.0855185,0.01099781,0.009960096,0,0.03797246,0.04410041,0.4429054,0.01508714,0.003483968,0.09117039,0.08628627,0.03573684,0.002408976,0.01958144,0.1978856,0.6114693,0.003680217,0,0.001429929,0.002481689,0,0.002061044,0.01121451,0.01115767,0.02256574,0.0864108,0.03992952,0.004956384,0.009075462,0.007501153,0.03300704,0,0.148509,0.220745,0.06937218,0.02863745,0.1215609,0.08840321,0.0008115896,0,0.009875136,0.00442443,0.01872039,0.127178,0.07380525,0.01268351,0.02300631,0.00368248,0.1267397,0.05145476,0.002935295,0.0008000527,0.0151876,0.03902056,0.1002967,0.3045975,0.01472942,0.0009850486,0.1226659,0.01471755,0.005397364,0.01139895,0,0.0142896,0.007099878,0.01824834,0.006411011,0.01434603,0,0.02371482,0.3109784,0.04284041,0.03830396,0,0.02183638,0.004980399,0.01181257,0.04746079,0.01320543,0.1526549,0.03477095,0.01144593,0.02684329,0.03360455,0.02106431,0.1144972,0.07738881,0.01149181,0.00652915,0.01538857,0.04975126,0.09881837,0.005410086,0.04189752,0.01995742,0.05851074
0.548392,0.09680519,0.09249762,0,0.07077931,0.01304099,1.546862,0.3211354,0.0771861,0.5019636,0.7498257,0.478544,0.6891175,0.0921682,0.446575,0.3140773,0.2211445,0.3279269,0.06987765,0.1109292,0.2374515,0.4032177,0.4610015,0.1868958,0.3432235,0.1055397,0.03655503,0.07100665,0.1561721,0.05965601,0.2672933,0.1310192,0.1413131,0.2720293,0.2836868,0.1315739,0.02009262,0.1050469,0.244166,0.5603859,1.476212,0.5281617,0.06537981,0.1173237,0.2427545,0.1532524,0.1812176,0.7751718,0.8638976,0.2745389,0.3328805,0.105998,0.08866861,0.1274224,0.1690205,0.5284738,0.6621047,0.2508104,0.4062459,3.588356,2.016724,0.1090648,0.1505696,0.04514108,0.06636506,0.1928517,1.812033,0.21454,0.1313192,0.6153373,1.195144,1.750851,0.05106812,0.01641648,0.1915514,0.0797898,0.1495895,0.2108945,0.1699322,0.3077843,1.740456,0.08381635,0.3907958,0.9881771,0.1102933,0.04934945,1.160691,0.4908243,0.5956753,0.1404502,0.3919095,0.4288472,0.09873015,0.7285905,0.09680893,0.3265693,0.1421257,0.7811968,0.4699761,0.167907,0.2874902,0.3362205,0.2284098,0.2303235,0.4841901,0.3824058,0.1196406,0.02933275,0.0682789,0.1779863,0.126345,2.013737,0.149926,0.3309232,0.2947883,0.2308527,0.3007031,0.09805196,2.047535,1.641995,0.7410588,0.3413074,0.09638234,0.04975985,1.452101,1.846516,0.01606329,0.3841398,0.730496,0.3362252
0.4746386,0.3392301,0.006524977,0.07077931,0,0.02274656,0.1326962,0.07033329,0.2045141,0.01845532,1.94664,0.2814288,0.08743813,0.208282,0.2494707,0.08186226,0.5867876,0.3292832,1.128864,0.04825455,0.2735182,0.3878545,0.6023374,0.4357005,0.431357,0.02568826,0.03493946,0.17846,0.1078455,0.001889905,0.2570343,0.2587352,0.1417904,0.1759146,0.2456996,0.04447042,0.01688789,0.02259961,0.05024803,0.2565409,0.2325641,0.1076109,0.1515547,0.02820804,0.04246574,0.1193308,0.02012103,0.1736232,0.7683752,0.5621706,0.1935468,0.05876802,0.1285589,0.2159073,0.4265923,0.08301503,0.05355287,0.6358722,0.2477883,1.229983,0.7912641,0.007958494,0.004616445,0.1271477,0.09202758,0.5142941,0.09752841,0.6039468,0.5074179,0.2589695,0.283455,0.5372016,0.01095734,0.0002230537,0.1622287,0.3747097,0.599154,0.4269834,0.2123539,0.1988065,0.6457696,0.01281491,0.273356,0.2799544,0.004723089,0.1361687,0.2745289,0.3338562,0.3741446,0.484672,0.2785678,0.02621135,0.33566,0.04528686,0.07660258,0.1729644,0.0008802433,0.03320359,0.2018269,0.1157477,0.08011963,0.4113706,0.1075708,0.0106794,0.0808766,0.1361013,0.04824525,0.0007884563,0.0883939,0.09302979,0.0426759,1.000969,0.2372409,0.1177581,0.1899822,0.09067458,0.5914696,0.06081615,0.3980663,0.5373443,0.5324388,0.2202741,0.2678093,0.02589222,0.06672557,0.8105814,0.191703,0.08984801,0.2282697,0.1868416
0.01445832,0.01944669,0.004105468,0.01304099,0.02274656,0,0.02506149,0.0500516,0.00987107,0.05406734,0.01597327,0.01426917,0.004987073,0.01300735,0.05879671,0.02199873,0.01826129,0.05505119,0.01421189,0.006354506,0.04290985,0.01085593,0.01944642,0.01158818,0.02716141,0.0070815,0.006270373,0.00696006,0.05493407,0.009812741,0.007831119,0.005579566,0.0003320269,0.00584164,0.02435716,0.0105953,0.02208054,0.002887288,0.01434179,0.02649803,0.09205204,0.007570937,0.004505167,0.07863796,0.08546793,0.03193591,0.08975272,0.02157546,0.01375857,0.003039874,0.01815924,0.003777928,0.003205854,0.02434462,0.01207698,0.006413768,0.009153907,0.02311509,0.04737485,0.07702884,0.08522454,0.01445645,0.00746443,0.003560569,0.002642727,0.007642936,0.02393884,0.01608243,0.001701003,0.002935063,0.04399841,0.08766805,0.01157813,0.01324742,0.005273152,0.0508759,0.008649811,0.01236544,0.01861851,0.00512732,0.05081854,0.03055315,0.08056831,0.01385388,0.001883813,0.007001433,0.0285818,0.01940507,0.04364799,0.04193031,0.01242419,0.02599008,0.02030415,0.0478389,0.004102968,0.009585342,0.0004890666,0.008530708,0.02847819,0.02104192,0.003736187,0.01458226,0.03643538,0.001466446,0.007608983,0.1352735,0.01035116,0,0.004879449,0.0343834,0.02289955,0.1045802,0.01841016,0.05383585,0.07290675,0.0448146,0.04132181,0.08899381,0.3030207,0.08267414,0.06919272,0.02251968,0.003777928,0.03062917,0.03465527,0.1599485,0.04523179,0.04570968,0.1612408,0.06715303
0.2112634,0.07360445,0.007872847,1.546862,0.1326962,0.02506149,0,0.1491418,0.02526532,0.04833731,0.7151623,0.2220938,0.6640008,0.0387183,0.144086,0.1621065,0.1064551,0.3899173,0.07038368,0.03087599,0.5521655,0.2254025,0.1840302,0.09633016,0.3321121,0.1448348,0.007244238,0.2263671,0.2474275,0.03178101,0.2786578,0.0387448,0.04891582,0.4961674,0.2741989,0.05244609,0.0334204,0.2282644,0.5218453,0.785845,0.5788735,0.6171331,0.09198457,0.0596487,0.161747,0.09495405,0.0481782,0.7063585,0.722885,0.1326135,0.206264,0.03235474,0.1795297,0.1155245,0.05448781,0.3043952,0.8065983,0.1074014,0.3465628,1.960056,2.087066,0.06583153,0.1884534,0.006277309,0.1036342,0.2726747,0.7061104,0.2906785,0.1646947,0.2185445,0.2926737,1.767526,0.02650418,0.003476874,0.1038568,0.3222028,0.01951061,0.2324464,0.1775565,0.4027053,1.351619,0.09261638,0.2337083,0.5639894,0.1208721,0.09621477,1.299798,0.3279079,1.094216,0.1546768,0.4239489,0.2483366,0.1877267,0.7210885,0.01764485,0.6210222,0.06278031,0.3414793,0.6356045,0.1344492,0.4573849,0.2907698,0.1794884,0.2826319,0.5091196,0.2744885,0.2142357,0.03267096,0.5100917,0.19745,0.03672443,1.795491,0.05734789,0.1156734,0.2145762,0.1989509,0.4460491,0.07896042,1.945228,2.576082,0.8406652,0.07795931,0.05740367,0.01305718,1.071974,1.575136,0.02148737,0.4361323,0.5958135,0.325585
0.4049073,0.0508632,0.01403207,0.3211354,0.07033329,0.0500516,0.1491418,0,0.03281158,0.1227589,0.2077328,0.2044681,0.09760296,0.2467006,0.08311804,0.238011,0.1559819,0.1811815,0.3357663,0.0913703,0.09097545,0.3722776,0.1886681,0.1399909,0.382148,0.08170125,0.1640779,0.1304966,0.0469106,0.02612342,0.1384406,0.1094654,0.09315305,0.2545919,0.2743266,0.1489679,0.2211086,0.03647801,0.2338675,0.3106792,0.4899672,0.1013193,0.04843361,0.04302236,0.02176961,0.20506,0.6462141,0.2688082,0.4563539,0.3150716,0.07391715,0.03426187,0.1450645,0.2925842,0.1778128,0.2434721,0.2980572,0.1907312,0.05164939,0.7849766,0.8650788,0.1841193,0.1041611,0.02872785,0.07331558,0.2677117,0.1971002,0.1559612,0.1004046,0.2497484,0.100225,0.6694196,0.03548751,0.007073715,0.06934057,0.07306819,0.1120562,0.2355379,0.1218401,0.03592077,0.4629553,0.05437405,0.3379785,0.1111357,0.02272689,0.1808301,0.1962998,0.2861933,0.3407197,0.1186609,0.2018644,0.04539964,0.1599208,0.1732589,0.05166057,0.2810724,0.02245897,0.1604158,0.1190537,0.2302592,0.04440786,0.1714588,0.02688452,0.05244472,0.08476839,0.0734935,0.0742016,0.006683948,0.02263871,0.4372171,0.1302378,0.6701521,0.01437512,0.1552752,0.1655999,0.1176518,0.2821534,0.1440089,0.7005353,0.33658,0.3421724,0.07855964,0.008971031,0.1345186,0.1940957,0.8923267,0.04084269,0.2431854,0.2174183,0.2359952
0.1039521,0.0007808935,0.007058469,0.0771861,0.2045141,0.00987107,0.02526532,0.03281158,0,0,0.4280872,0.07864341,0.001527381,0.02914145,0.02689987,0.03750275,0.1513222,0.0298656,0.0255078,0,0.02135286,0.146681,0.07577539,0.0132114,0.1526543,0.1183496,0.00519483,0.01305476,0.01159343,0,0.1920206,0.00234238,0.2605776,0.09468808,0.1697795,0.01379443,0.2432094,0.003298112,0.007406393,0.0180268,0.1540188,0.02495842,0.01418752,0.05083156,0.00436641,0.03937643,0.01245665,0.1070812,0.08036042,0.1551643,0.03798755,0.001484811,0.008870278,0.009211293,0.01207427,0.01355563,0.02171681,0.01717003,0.008000603,0.2996269,0.1183095,0,0.0007728504,0.0234917,0.01628585,0.008983536,0.02553136,0.05248152,0.02094254,0.006464268,0.03493884,0.05508112,0,0,0.02697744,0.006971794,0.007056732,0.09381603,0.0971249,0.004901878,0.4143057,0.002610494,0.04696162,0.1446483,0.001045939,0.006035454,0.008858091,0.01386443,0.09533601,0.0787864,0.07778346,0.06618335,0.004562622,0.02986269,0.003638694,0.01422947,0.03809947,0.02895167,0.01556119,0.005257395,0.07303594,0.05302829,0.01025894,0.002490288,0.03482534,0.01644548,0,0,0.006283334,0.003076008,0.01771235,0.1580674,0.2042753,0.07708229,0.1611851,0.01972022,0.20697,0.038076,0.1920784,0.09450124,0.1151711,0.02967807,0,0.07249398,0.005427063,0.1485969,0.01558377,0.05139448,0.02654682,0.2234933
0.07910715,0.03077908,0,0.5019636,0.01845532,0.05406734,0.04833731,0.1227589,0,0,0.3179849,0.1540609,0.01756147,0.01621522,0.08745641,0.07786124,0.09863377,0.2928851,0.02853639,0.01330949,0.01743027,0.1870708,0.1319065,0.119816,0.2011102,0.05052317,0.02754801,0.02952027,0.08073269,0.002291694,0.03494417,0.01829351,0.01020007,0.1094493,0.1245852,0.03602235,0.06916564,0.09838413,0.08290058,0.1274469,0.1525947,0.0253259,0.02313896,0.02180414,0.0138345,0.04007658,0.03712549,0.08686025,0.149945,0.09305283,0.1704135,0.0256147,0.00874418,0.04303588,0.03335283,0.07672571,0.02917562,0.07320264,0.03013053,0.5850525,0.4292943,0.01441513,0.02218794,0.03310621,0.02452675,0.03453479,0.1138142,0.116889,0.01856895,0.01666628,0.06367357,0.1122864,0,0,0.03656739,0.003593532,0.0502268,0.1391202,0.07813136,0.03670245,0.212513,0.01426651,0.08916961,0.3575316,0.0005292293,0.02404815,0.2853752,0.09517381,0.210059,0.1119062,0.1019022,0.0150301,0.05165746,0.05949548,0.002898476,0.2144935,0.005846073,0.1277663,0.05996694,0.2225261,0.1468003,0.02385185,0.1083632,0.06920375,0.03736909,0.05032854,0.04709148,0,0.2386481,0.1219406,0.03185223,0.51338,0.05374845,0.01988231,0.1434708,0.2221313,0.09888193,0.01392821,0.2997882,0.2079021,0.1132022,0.06970815,0.0008532045,0.04868273,0.1086175,0.2159915,0.03132045,0.04832379,0.08022621,0.1131805
